,datahora,nome_drs,pacientes_uti_mm7d,total_covid_uti_mm7d,ocupacao_leitos,pop,leitos_pc,internacoes_7d,internacoes_7d_l,internacoes_7v7
1861,19/01/2021,DRS 08 Franca,80.86,96.86,83.48,696336.0,13.91,168.0,126.0,33.33
1862,19/01/2021,DRS 09 Marília,150.14,171.0,87.8,1109670.0,15.41,325.0,349.0,-6.88
1863,19/01/2021,DRS 10 Piracicaba,151.57,224.86,67.41,1539600.0,14.61,387.0,310.0,24.84
1864,19/01/2021,DRS 11 Presidente Prudente,75.43,91.86,82.11,752260.0,12.21,196.0,189.0,3.7
1865,19/01/2021,DRS 12 Registro,20.57,49.0,41.98,278754.0,17.58,49.0,58.0,-15.52
1866,19/01/2021,DRS 13 Ribeirão Preto,155.29,219.43,70.77,1477530.0,14.85,387.0,387.0,0.0
1867,19/01/2021,DRS 14 São João da Boa Vista,67.71,118.86,56.97,809836.0,14.68,177.0,160.0,10.62
1868,19/01/2021,DRS 15 São José do Rio Preto,274.86,368.86,74.52,1570421.0,23.49,576.0,564.0,2.13
1869,19/01/2021,DRS 16 Sorocaba,221.86,288.43,76.92,2461760.0,11.72,490.0,498.0,-1.61
1870,19/01/2021,DRS 17 Taubaté,334.14,428.29,78.02,2489629.0,17.2,926.0,756.0,22.49
1871,19/01/2021,Estado de São Paulo,5891.0,8359.29,70.47,44639899.0,18.73,12074.0,11918.0,1.31
1872,20/01/2021,DRS 01 Grande São Paulo,3306.57,4622.86,71.53,21138247.0,21.87,6122.0,6395.0,-4.27
1873,20/01/2021,DRS 02 Araçatuba,66.0,121.43,54.35,764041.0,15.89,130.0,179.0,-27.37
1874,20/01/2021,DRS 03 Araraquara,71.0,127.29,55.78,991435.0,12.84,264.0,233.0,13.3
1875,20/01/2021,DRS 04 Baixada Santista,189.29,420.0,45.07,1831884.0,22.93,281.0,254.0,10.63
1876,20/01/2021,DRS 05 Barretos,72.43,95.0,76.24,425090.0,22.35,123.0,120.0,2.5
1877,20/01/2021,DRS 06 Bauru,183.14,222.14,82.44,1741281.0,12.76,486.0,455.0,6.81
1878,20/01/2021,DRS 07 Campinas,508.86,717.29,70.94,4562125.0,15.72,951.0,951.0,0.0
1879,20/01/2021,DRS 08 Franca,83.71,99.0,84.56,696336.0,14.22,161.0,138.0,16.67
1880,20/01/2021,DRS 09 Marília,152.43,174.0,87.6,1109670.0,15.68,321.0,361.0,-11.08
1881,20/01/2021,DRS 10 Piracicaba,155.43,227.71,68.26,1539600.0,14.79,384.0,329.0,16.72
1882,20/01/2021,DRS 11 Presidente Prudente,74.43,91.0,81.79,752260.0,12.1,191.0,196.0,-2.55
1883,20/01/2021,DRS 12 Registro,20.29,49.0,41.41,278754.0,17.58,50.0,55.0,-9.09
1884,20/01/2021,DRS 13 Ribeirão Preto,161.29,225.43,71.55,1477530.0,15.26,403.0,401.0,0.5
1885,20/01/2021,DRS 14 São João da Boa Vista,69.86,119.86,58.28,809836.0,14.8,185.0,167.0,10.78
1886,20/01/2021,DRS 15 São José do Rio Preto,275.86,369.57,74.64,1570421.0,23.53,585.0,573.0,2.09
1887,20/01/2021,DRS 16 Sorocaba,223.29,289.86,77.03,2461760.0,11.77,479.0,487.0,-1.64
1888,20/01/2021,DRS 17 Taubaté,338.71,430.0,78.77,2489629.0,17.27,945.0,766.0,23.37
1889,20/01/2021,Estado de São Paulo,5952.57,8401.43,70.85,44639899.0,18.82,12061.0,12060.0,0.01
1890,21/01/2021,DRS 01 Grande São Paulo,3320.43,4635.86,71.62,21138247.0,21.93,6098.0,6373.0,-4.32
1891,21/01/2021,DRS 02 Araçatuba,66.0,119.57,55.2,764041.0,15.65,129.0,170.0,-24.12
1892,21/01/2021,DRS 03 Araraquara,73.0,127.57,57.22,991435.0,12.87,261.0,242.0,7.85
1893,21/01/2021,DRS 04 Baixada Santista,190.29,416.14,45.73,1831884.0,22.72,277.0,269.0,2.97
1894,21/01/2021,DRS 05 Barretos,74.14,94.71,78.28,425090.0,22.28,134.0,117.0,14.53
1895,21/01/2021,DRS 06 Bauru,188.0,223.86,83.98,1741281.0,12.86,502.0,459.0,9.37
1896,21/01/2021,DRS 07 Campinas,510.29,721.14,70.76,4562125.0,15.81,969.0,942.0,2.87
1897,21/01/2021,DRS 08 Franca,86.29,100.43,85.92,696336.0,14.42,159.0,143.0,11.19
1898,21/01/2021,DRS 09 Marília,154.43,175.71,87.89,1109670.0,15.83,317.0,354.0,-10.45
1899,21/01/2021,DRS 10 Piracicaba,158.14,231.57,68.29,1539600.0,15.04,380.0,335.0,13.43
1900,21/01/2021,DRS 11 Presidente Prudente,73.29,90.0,81.43,752260.0,11.96,187.0,195.0,-4.1
1901,21/01/2021,DRS 12 Registro,20.0,49.0,40.82,278754.0,17.58,52.0,56.0,-7.14
1902,21/01/2021,DRS 13 Ribeirão Preto,165.71,226.86,73.05,1477530.0,15.35,412.0,408.0,0.98
1903,21/01/2021,DRS 14 São João da Boa Vista,72.71,120.57,60.31,809836.0,14.89,188.0,167.0,12.57
1904,21/01/2021,DRS 15 São José do Rio Preto,276.71,370.43,74.7,1570421.0,23.59,581.0,573.0,1.4
1905,21/01/2021,DRS 16 Sorocaba,224.0,291.14,76.94,2461760.0,11.83,461.0,493.0,-6.49
1906,21/01/2021,DRS 17 Taubaté,341.29,432.86,78.85,2489629.0,17.39,970.0,768.0,26.3
1907,21/01/2021,Estado de São Paulo,5994.71,8427.43,71.13,44639899.0,18.88,12077.0,12064.0,0.11
1908,22/01/2021,DRS 01 Grande São Paulo,3332.71,4646.57,71.72,21138247.0,21.98,5948.0,6382.0,-6.8
1909,22/01/2021,DRS 02 Araçatuba,67.43,118.71,56.8,764041.0,15.54,136.0,172.0,-20.93
1910,22/01/2021,DRS 03 Araraquara,75.86,128.29,59.13,991435.0,12.94,260.0,248.0,4.84
1911,22/01/2021,DRS 04 Baixada Santista,190.43,411.29,46.3,1831884.0,22.45,266.0,266.0,0.0
1912,22/01/2021,DRS 05 Barretos,74.71,94.57,79.0,425090.0,22.25,125.0,126.0,-0.79
1913,22/01/2021,DRS 06 Bauru,192.86,228.43,84.43,1741281.0,13.12,518.0,464.0,11.64
1914,22/01/2021,DRS 07 Campinas,511.71,723.14,70.76,4562125.0,15.85,965.0,956.0,0.94
1915,22/01/2021,DRS 08 Franca,87.71,102.57,85.51,696336.0,14.73,159.0,152.0,4.61
1916,22/01/2021,DRS 09 Marília,155.43,178.0,87.32,1109670.0,16.04,335.0,339.0,-1.18
1917,22/01/2021,DRS 10 Piracicaba,159.57,235.0,67.9,1539600.0,15.26,386.0,352.0,9.66
1918,22/01/2021,DRS 11 Presidente Prudente,71.14,88.29,80.58,752260.0,11.74,184.0,196.0,-6.12
1919,22/01/2021,DRS 12 Registro,19.86,49.0,40.53,278754.0,17.58,54.0,59.0,-8.47
1920,22/01/2021,DRS 13 Ribeirão Preto,172.14,229.57,74.98,1477530.0,15.54,426.0,403.0,5.71
1921,22/01/2021,DRS 14 São João da Boa Vista,75.14,119.86,62.69,809836.0,14.8,189.0,178.0,6.18
1922,22/01/2021,DRS 15 São José do Rio Preto,275.86,371.0,74.36,1570421.0,23.62,554.0,588.0,-5.78
1923,22/01/2021,DRS 16 Sorocaba,225.14,293.57,76.69,2461760.0,11.93,456.0,479.0,-4.8
1924,22/01/2021,DRS 17 Taubaté,342.29,434.29,78.82,2489629.0,17.44,938.0,824.0,13.83
1925,22/01/2021,Estado de São Paulo,6030.0,8452.14,71.34,44639899.0,18.93,11899.0,12184.0,-2.34
1926,23/01/2021,DRS 01 Grande São Paulo,3347.86,4672.0,71.66,21138247.0,22.1,5889.0,6322.0,-6.85
1927,23/01/2021,DRS 02 Araçatuba,68.29,117.86,57.94,764041.0,15.43,127.0,172.0,-26.16
1928,23/01/2021,DRS 03 Araraquara,78.57,129.0,60.91,991435.0,13.01,265.0,250.0,6.0
1929,23/01/2021,DRS 04 Baixada Santista,189.14,410.71,46.05,1831884.0,22.42,248.0,293.0,-15.36
1930,23/01/2021,DRS 05 Barretos,74.29,94.57,78.56,425090.0,22.25,127.0,128.0,-0.78
1931,23/01/2021,DRS 06 Bauru,197.71,231.43,85.43,1741281.0,13.29,510.0,472.0,8.05
1932,23/01/2021,DRS 07 Campinas,511.43,726.86,70.36,4562125.0,15.93,961.0,947.0,1.48
1933,23/01/2021,DRS 08 Franca,87.86,104.86,83.79,696336.0,15.06,163.0,152.0,7.24
1934,23/01/2021,DRS 09 Marília,155.57,180.0,86.43,1109670.0,16.22,341.0,333.0,2.4
1935,23/01/2021,DRS 10 Piracicaba,162.43,239.0,67.96,1539600.0,15.52,388.0,352.0,10.23
1936,23/01/2021,DRS 11 Presidente Prudente,69.29,86.86,79.77,752260.0,11.55,179.0,214.0,-16.36
1937,23/01/2021,DRS 12 Registro,19.71,49.0,40.22,278754.0,17.58,59.0,49.0,20.41
1938,23/01/2021,DRS 13 Ribeirão Preto,178.29,234.86,75.91,1477530.0,15.9,421.0,401.0,4.99
1939,23/01/2021,DRS 14 São João da Boa Vista,76.43,120.29,63.54,809836.0,14.85,180.0,186.0,-3.23
1940,23/01/2021,DRS 15 São José do Rio Preto,274.0,371.29,73.8,1570421.0,23.64,565.0,590.0,-4.24
1941,23/01/2021,DRS 16 Sorocaba,225.0,296.14,75.98,2461760.0,12.03,439.0,477.0,-7.97
1942,23/01/2021,DRS 17 Taubaté,347.86,438.14,79.39,2489629.0,17.6,926.0,867.0,6.81
1943,23/01/2021,Estado de São Paulo,6063.71,8502.86,71.31,44639899.0,19.05,11788.0,12205.0,-3.42
1944,24/01/2021,DRS 01 Grande São Paulo,3356.86,4703.71,71.37,21138247.0,22.25,5871.0,6295.0,-6.74
1945,24/01/2021,DRS 02 Araçatuba,70.0,116.71,59.98,764041.0,15.28,125.0,165.0,-24.24
1946,24/01/2021,DRS 03 Araraquara,80.43,131.29,61.26,991435.0,13.24,261.0,251.0,3.98
1947,24/01/2021,DRS 04 Baixada Santista,188.0,409.29,45.93,1831884.0,22.34,244.0,291.0,-16.15
1948,24/01/2021,DRS 05 Barretos,73.86,94.43,78.22,425090.0,22.21,130.0,122.0,6.56
1949,24/01/2021,DRS 06 Bauru,200.71,233.57,85.93,1741281.0,13.41,500.0,474.0,5.49
1950,24/01/2021,DRS 07 Campinas,511.86,727.71,70.34,4562125.0,15.95,961.0,930.0,3.33
1951,24/01/2021,DRS 08 Franca,89.14,106.71,83.53,696336.0,15.32,164.0,162.0,1.23
1952,24/01/2021,DRS 09 Marília,156.43,183.0,85.48,1109670.0,16.49,351.0,325.0,8.0
1953,24/01/2021,DRS 10 Piracicaba,165.86,242.71,68.34,1539600.0,15.76,392.0,360.0,8.89
1954,24/01/2021,DRS 11 Presidente Prudente,66.57,85.14,78.19,752260.0,11.32,175.0,209.0,-16.27
1955,24/01/2021,DRS 12 Registro,19.71,49.0,40.22,278754.0,17.58,56.0,50.0,12.0
1956,24/01/2021,DRS 13 Ribeirão Preto,185.43,239.43,77.45,1477530.0,16.2,410.0,394.0,4.06
1957,24/01/2021,DRS 14 São João da Boa Vista,76.86,120.43,63.82,809836.0,14.87,175.0,189.0,-7.41
1958,24/01/2021,DRS 15 São José do Rio Preto,275.29,372.14,73.97,1570421.0,23.7,565.0,582.0,-2.92
1959,24/01/2021,DRS 16 Sorocaba,224.86,297.14,75.67,2461760.0,12.07,428.0,475.0,-9.89
1960,24/01/2021,DRS 17 Taubaté,353.14,442.43,79.82,2489629.0,17.77,869.0,927.0,-6.26
1961,24/01/2021,Estado de São Paulo,6095.0,8554.86,71.25,44639899.0,19.16,11677.0,12201.0,-4.29
1962,25/01/2021,DRS 01 Grande São Paulo,3359.14,4731.57,70.99,21138247.0,22.38,5804.0,6180.0,-6.08
1963,25/01/2021,DRS 02 Araçatuba,71.71,116.0,61.82,764041.0,15.18,124.0,152.0,-18.42
1964,25/01/2021,DRS 03 Araraquara,80.86,132.43,61.06,991435.0,13.36,257.0,256.0,0.39
1965,25/01/2021,DRS 04 Baixada Santista,188.0,408.0,46.08,1831884.0,22.27,255.0,283.0,-9.89
1966,25/01/2021,DRS 05 Barretos,73.29,94.29,77.73,425090.0,22.18,123.0,129.0,-4.65
1967,25/01/2021,DRS 06 Bauru,203.0,236.0,86.02,1741281.0,13.55,497.0,479.0,3.76
1968,25/01/2021,DRS 07 Campinas,512.29,733.0,69.89,4562125.0,16.07,940.0,960.0,-2.08
1969,25/01/2021,DRS 08 Franca,90.57,108.57,83.42,696336.0,15.59,160.0,169.0,-5.33
1970,25/01/2021,DRS 09 Marília,157.29,185.29,84.89,1109670.0,16.7,354.0,304.0,16.45
1971,25/01/2021,DRS 10 Piracicaba,167.71,246.0,68.17,1539600.0,15.98,390.0,376.0,3.72
1972,25/01/2021,DRS 11 Presidente Prudente,63.71,83.57,76.24,752260.0,11.11,170.0,205.0,-17.07
1973,25/01/2021,DRS 12 Registro,20.0,49.0,40.82,278754.0,17.58,59.0,47.0,25.53
1974,25/01/2021,DRS 13 Ribeirão Preto,191.0,242.71,78.69,1477530.0,16.43,402.0,391.0,2.81
1975,25/01/2021,DRS 14 São João da Boa Vista,77.43,120.71,64.15,809836.0,14.91,174.0,183.0,-4.92
1976,25/01/2021,DRS 15 São José do Rio Preto,273.71,372.57,73.47,1570421.0,23.72,557.0,562.0,-0.89
1977,25/01/2021,DRS 16 Sorocaba,224.86,298.71,75.28,2461760.0,12.13,402.0,489.0,-17.79
1978,25/01/2021,DRS 17 Taubaté,355.86,446.71,79.66,2489629.0,17.94,871.0,909.0,-4.18
1979,25/01/2021,Estado de São Paulo,6110.43,8605.14,71.01,44639899.0,19.28,11539.0,12074.0,-4.43
1980,26/01/2021,DRS 01 Grande São Paulo,3355.71,4748.57,70.67,21138247.0,22.46,5703.0,6172.0,-7.6
1981,26/01/2021,DRS 02 Araçatuba,75.14,116.0,64.78,764041.0,15.18,122.0,139.0,-12.23
1982,26/01/2021,DRS 03 Araraquara,82.43,133.71,61.65,991435.0,13.49,250.0,265.0,-5.66
1983,26/01/2021,DRS 04 Baixada Santista,187.43,406.71,46.08,1831884.0,22.2,242.0,280.0,-13.57
1984,26/01/2021,DRS 05 Barretos,72.14,94.0,76.74,425090.0,22.11,131.0,125.0,4.8
1985,26/01/2021,DRS 06 Bauru,205.57,238.57,86.17,1741281.0,13.7,511.0,463.0,10.37
1986,26/01/2021,DRS 07 Campinas,510.86,735.71,69.44,4562125.0,16.13,942.0,949.0,-0.74
1987,26/01/2021,DRS 08 Franca,91.0,110.14,82.62,696336.0,15.82,162.0,168.0,-3.57
1988,26/01/2021,DRS 09 Marília,159.0,187.71,84.71,1109670.0,16.92,356.0,325.0,9.54
1989,26/01/2021,DRS 10 Piracicaba,169.57,250.14,67.79,1539600.0,16.25,400.0,387.0,3.36
1990,26/01/2021,DRS 11 Presidente Prudente,62.0,82.86,74.83,752260.0,11.01,175.0,196.0,-10.71
1991,26/01/2021,DRS 12 Registro,19.29,49.0,39.37,278754.0,17.58,54.0,49.0,10.2
1992,26/01/2021,DRS 13 Ribeirão Preto,197.14,246.29,80.04,1477530.0,16.67,407.0,387.0,5.17
1993,26/01/2021,DRS 14 São João da Boa Vista,76.0,120.57,63.03,809836.0,14.89,167.0,177.0,-5.65
1994,26/01/2021,DRS 15 São José do Rio Preto,272.86,372.71,73.21,1570421.0,23.73,550.0,576.0,-4.51
1995,26/01/2021,DRS 16 Sorocaba,225.57,302.0,74.69,2461760.0,12.27,417.0,490.0,-14.9
1996,26/01/2021,DRS 17 Taubaté,363.0,451.14,80.46,2489629.0,18.12,865.0,926.0,-6.59
1997,26/01/2021,Estado de São Paulo,6124.71,8645.86,70.84,44639899.0,19.37,11454.0,12074.0,-5.14
1998,27/01/2021,DRS 01 Grande São Paulo,3331.0,4761.57,69.96,21138247.0,22.53,5549.0,6122.0,-9.36
1999,27/01/2021,DRS 02 Araçatuba,76.71,117.29,65.4,764041.0,15.35,125.0,130.0,-3.85
2000,27/01/2021,DRS 03 Araraquara,84.71,135.43,62.55,991435.0,13.66,252.0,264.0,-4.55
2001,27/01/2021,DRS 04 Baixada Santista,186.43,402.86,46.28,1831884.0,21.99,233.0,281.0,-17.08
2002,27/01/2021,DRS 05 Barretos,72.57,93.86,77.32,425090.0,22.08,142.0,123.0,15.45
2003,27/01/2021,DRS 06 Bauru,208.71,241.71,86.35,1741281.0,13.88,502.0,486.0,3.29
2004,27/01/2021,DRS 07 Campinas,510.57,742.29,68.78,4562125.0,16.27,950.0,951.0,-0.11
2005,27/01/2021,DRS 08 Franca,91.43,111.43,82.05,696336.0,16.0,161.0,161.0,0.0
2006,27/01/2021,DRS 09 Marília,159.71,189.43,84.31,1109670.0,17.07,362.0,321.0,12.77
2007,27/01/2021,DRS 10 Piracicaba,170.0,254.29,66.85,1539600.0,16.52,407.0,384.0,5.99
2008,27/01/2021,DRS 11 Presidente Prudente,61.29,82.71,74.1,752260.0,10.99,174.0,191.0,-8.9
2009,27/01/2021,DRS 12 Registro,19.14,49.0,39.06,278754.0,17.58,56.0,50.0,12.0
2010,27/01/2021,DRS 13 Ribeirão Preto,200.29,247.71,80.86,1477530.0,16.77,417.0,403.0,3.47
2011,27/01/2021,DRS 14 São João da Boa Vista,75.43,121.86,61.9,809836.0,15.05,160.0,185.0,-13.51
2012,27/01/2021,DRS 15 São José do Rio Preto,268.71,375.71,71.52,1570421.0,23.92,541.0,585.0,-7.52
2013,27/01/2021,DRS 16 Sorocaba,224.71,305.43,73.57,2461760.0,12.41,421.0,479.0,-12.11
2014,27/01/2021,DRS 17 Taubaté,366.29,454.14,80.66,2489629.0,18.24,845.0,945.0,-10.58
2015,27/01/2021,Estado de São Paulo,6107.71,8686.71,70.31,44639899.0,19.46,11297.0,12061.0,-6.33
2016,28/01/2021,DRS 01 Grande São Paulo,3310.57,4770.86,69.39,21138247.0,22.57,5391.0,6098.0,-11.59
2017,28/01/2021,DRS 02 Araçatuba,77.71,120.86,64.3,764041.0,15.82,129.0,129.0,0.0
2018,28/01/2021,DRS 03 Araraquara,86.43,136.71,63.22,991435.0,13.79,259.0,261.0,-0.77
2019,28/01/2021,DRS 04 Baixada Santista,186.86,401.0,46.6,1831884.0,21.89,223.0,277.0,-19.49
2020,28/01/2021,DRS 05 Barretos,71.43,93.71,76.22,425090.0,22.04,138.0,134.0,2.99
2021,28/01/2021,DRS 06 Bauru,210.86,244.29,86.32,1741281.0,14.03,488.0,502.0,-2.79
2022,28/01/2021,DRS 07 Campinas,516.71,750.86,68.82,4562125.0,16.46,939.0,969.0,-3.1
2023,28/01/2021,DRS 08 Franca,92.43,112.86,81.9,696336.0,16.21,162.0,159.0,1.89
2024,28/01/2021,DRS 09 Marília,159.57,191.43,83.36,1109670.0,17.25,371.0,317.0,17.03
2025,28/01/2021,DRS 10 Piracicaba,170.57,258.0,66.11,1539600.0,16.76,413.0,380.0,8.68
2026,28/01/2021,DRS 11 Presidente Prudente,61.57,83.43,73.8,752260.0,11.09,180.0,187.0,-3.74
2027,28/01/2021,DRS 12 Registro,19.29,49.0,39.37,278754.0,17.58,51.0,52.0,-1.92
2028,28/01/2021,DRS 13 Ribeirão Preto,204.43,249.43,81.96,1477530.0,16.88,415.0,412.0,0.73
2029,28/01/2021,DRS 14 São João da Boa Vista,74.86,123.57,60.58,809836.0,15.26,162.0,188.0,-13.83
2030,28/01/2021,DRS 15 São José do Rio Preto,262.14,378.57,69.24,1570421.0,24.11,520.0,581.0,-10.5
2031,28/01/2021,DRS 16 Sorocaba,223.57,308.86,72.39,2461760.0,12.55,418.0,461.0,-9.33
2032,28/01/2021,DRS 17 Taubaté,370.14,457.57,80.89,2489629.0,18.38,834.0,970.0,-14.02
2033,28/01/2021,Estado de São Paulo,6099.14,8731.0,69.86,44639899.0,19.56,11093.0,12077.0,-8.15
2034,29/01/2021,DRS 01 Grande São Paulo,3291.0,4779.57,68.86,21138247.0,22.61,5299.0,5948.0,-10.91
2035,29/01/2021,DRS 02 Araçatuba,77.43,123.43,62.73,764041.0,16.15,114.0,136.0,-16.18
2036,29/01/2021,DRS 03 Araraquara,88.0,138.43,63.57,991435.0,13.96,273.0,260.0,5.0
2037,29/01/2021,DRS 04 Baixada Santista,186.14,400.14,46.52,1831884.0,21.84,216.0,266.0,-18.8
2038,29/01/2021,DRS 05 Barretos,69.71,93.57,74.5,425090.0,22.01,133.0,125.0,6.4
2039,29/01/2021,DRS 06 Bauru,213.57,245.14,87.12,1741281.0,14.08,495.0,518.0,-4.44
2040,29/01/2021,DRS 07 Campinas,520.14,755.14,68.88,4562125.0,16.55,924.0,965.0,-4.25
2041,29/01/2021,DRS 08 Franca,93.0,112.57,82.62,696336.0,16.17,150.0,159.0,-5.66
2042,29/01/2021,DRS 09 Marília,157.71,192.57,81.9,1109670.0,17.35,375.0,335.0,11.94
2043,29/01/2021,DRS 10 Piracicaba,171.86,260.43,65.99,1539600.0,16.92,405.0,386.0,4.92
2044,29/01/2021,DRS 11 Presidente Prudente,61.86,84.43,73.27,752260.0,11.22,185.0,184.0,0.54
2045,29/01/2021,DRS 12 Registro,18.43,49.0,37.61,278754.0,17.58,46.0,54.0,-14.81
2046,29/01/2021,DRS 13 Ribeirão Preto,203.43,249.86,81.42,1477530.0,16.91,408.0,426.0,-4.23
2047,29/01/2021,DRS 14 São João da Boa Vista,72.57,124.86,58.12,809836.0,15.42,160.0,189.0,-15.34
2048,29/01/2021,DRS 15 São José do Rio Preto,258.43,381.57,67.73,1570421.0,24.3,516.0,554.0,-6.86
2049,29/01/2021,DRS 16 Sorocaba,223.57,310.86,71.92,2461760.0,12.63,424.0,456.0,-7.02
2050,29/01/2021,DRS 17 Taubaté,374.29,462.43,80.94,2489629.0,18.57,839.0,938.0,-10.55
2051,29/01/2021,Estado de São Paulo,6081.14,8764.0,69.39,44639899.0,19.63,10962.0,11899.0,-7.87
2052,30/01/2021,DRS 01 Grande São Paulo,3271.14,4782.86,68.39,21138247.0,22.63,5184.0,5889.0,-11.97
2053,30/01/2021,DRS 02 Araçatuba,77.57,126.43,61.35,764041.0,16.55,108.0,127.0,-14.96
2054,30/01/2021,DRS 03 Araraquara,90.29,139.71,64.63,991435.0,14.09,273.0,265.0,3.02
2055,30/01/2021,DRS 04 Baixada Santista,184.14,398.29,46.23,1831884.0,21.74,206.0,248.0,-16.94
2056,30/01/2021,DRS 05 Barretos,68.57,93.29,73.5,425090.0,21.95,130.0,127.0,2.36
2057,30/01/2021,DRS 06 Bauru,217.57,246.71,88.19,1741281.0,14.17,500.0,510.0,-1.96
2058,30/01/2021,DRS 07 Campinas,525.86,763.71,68.86,4562125.0,16.74,931.0,961.0,-3.12
2059,30/01/2021,DRS 08 Franca,93.14,111.57,83.48,696336.0,16.02,145.0,163.0,-11.04
2060,30/01/2021,DRS 09 Marília,157.29,193.86,81.14,1109670.0,17.47,361.0,341.0,5.87
2061,30/01/2021,DRS 10 Piracicaba,174.14,266.29,65.39,1539600.0,17.3,408.0,388.0,5.15
2062,30/01/2021,DRS 11 Presidente Prudente,62.57,85.14,73.49,752260.0,11.32,182.0,179.0,1.68
2063,30/01/2021,DRS 12 Registro,18.14,49.0,37.02,278754.0,17.58,50.0,59.0,-15.25
2064,30/01/2021,DRS 13 Ribeirão Preto,201.71,249.57,80.82,1477530.0,16.89,429.0,421.0,1.9
2065,30/01/2021,DRS 14 São João da Boa Vista,71.71,126.14,56.85,809836.0,15.58,151.0,180.0,-16.11
2066,30/01/2021,DRS 15 São José do Rio Preto,253.86,384.71,65.99,1570421.0,24.5,499.0,565.0,-11.68
2067,30/01/2021,DRS 16 Sorocaba,223.86,313.14,71.49,2461760.0,12.72,439.0,439.0,0.0
2068,30/01/2021,DRS 17 Taubaté,376.14,463.86,81.09,2489629.0,18.63,824.0,926.0,-11.02
2069,30/01/2021,Estado de São Paulo,6067.71,8794.29,69.0,44639899.0,19.7,10820.0,11788.0,-8.21
2070,31/01/2021,DRS 01 Grande São Paulo,3248.0,4788.71,67.83,21138247.0,22.65,5101.0,5871.0,-13.12
2071,31/01/2021,DRS 02 Araçatuba,76.29,128.14,59.54,764041.0,16.77,109.0,125.0,-12.8
2072,31/01/2021,DRS 03 Araraquara,93.0,138.14,67.32,991435.0,13.93,279.0,261.0,6.9
2073,31/01/2021,DRS 04 Baixada Santista,182.57,395.86,46.12,1831884.0,21.61,208.0,244.0,-14.75
2074,31/01/2021,DRS 05 Barretos,67.71,93.29,72.58,425090.0,21.95,131.0,130.0,0.77
2075,31/01/2021,DRS 06 Bauru,220.57,248.86,88.63,1741281.0,14.29,515.0,500.0,3.0
2076,31/01/2021,DRS 07 Campinas,530.57,765.0,69.36,4562125.0,16.77,916.0,961.0,-4.68
2077,31/01/2021,DRS 08 Franca,92.71,110.71,83.74,696336.0,15.9,148.0,164.0,-9.76
2078,31/01/2021,DRS 09 Marília,156.57,195.29,80.17,1109670.0,17.6,343.0,351.0,-2.28
2079,31/01/2021,DRS 10 Piracicaba,176.14,273.29,64.45,1539600.0,17.75,405.0,392.0,3.32
2080,31/01/2021,DRS 11 Presidente Prudente,62.86,85.86,73.21,752260.0,11.41,176.0,175.0,0.57
2081,31/01/2021,DRS 12 Registro,18.14,49.0,37.02,278754.0,17.58,52.0,56.0,-7.14
2082,31/01/2021,DRS 13 Ribeirão Preto,200.14,249.14,80.33,1477530.0,16.86,445.0,410.0,8.54
2083,31/01/2021,DRS 14 São João da Boa Vista,72.0,127.43,56.5,809836.0,15.74,161.0,175.0,-8.0
2084,31/01/2021,DRS 15 São José do Rio Preto,247.29,387.71,63.78,1570421.0,24.69,490.0,565.0,-13.27
2085,31/01/2021,DRS 16 Sorocaba,222.43,314.86,70.64,2461760.0,12.79,436.0,428.0,1.87
2086,31/01/2021,DRS 17 Taubaté,376.43,465.86,80.8,2489629.0,18.71,822.0,869.0,-5.41
2087,31/01/2021,Estado de São Paulo,6043.43,8817.14,68.54,44639899.0,19.75,10737.0,11677.0,-8.05
2088,01/02/2021,DRS 01 Grande São Paulo,3235.29,4802.57,67.37,21138247.0,22.72,5054.0,5804.0,-12.92
2089,01/02/2021,DRS 02 Araçatuba,75.86,129.14,58.74,764041.0,16.9,110.0,124.0,-11.29
2090,01/02/2021,DRS 03 Araraquara,97.57,137.43,71.0,991435.0,13.86,292.0,257.0,13.62
2091,01/02/2021,DRS 04 Baixada Santista,179.0,393.14,45.53,1831884.0,21.46,207.0,255.0,-18.82
2092,01/02/2021,DRS 05 Barretos,67.43,93.14,72.4,425090.0,21.91,143.0,123.0,16.26
2093,01/02/2021,DRS 06 Bauru,223.0,250.57,89.0,1741281.0,14.39,536.0,497.0,7.85
2094,01/02/2021,DRS 07 Campinas,532.0,762.57,69.76,4562125.0,16.72,896.0,940.0,-4.68
2095,01/02/2021,DRS 08 Franca,92.86,109.86,84.53,696336.0,15.78,157.0,160.0,-1.88
2096,01/02/2021,DRS 09 Marília,155.14,195.29,79.44,1109670.0,17.6,344.0,354.0,-2.82
2097,01/02/2021,DRS 10 Piracicaba,179.71,280.29,64.12,1539600.0,18.21,402.0,390.0,3.08
2098,01/02/2021,DRS 11 Presidente Prudente,63.86,87.29,73.16,752260.0,11.6,181.0,170.0,6.47
2099,01/02/2021,DRS 12 Registro,17.86,49.0,36.45,278754.0,17.58,50.0,59.0,-15.25
2100,01/02/2021,DRS 13 Ribeirão Preto,199.0,250.14,79.56,1477530.0,16.93,445.0,402.0,10.7
2101,01/02/2021,DRS 14 São João da Boa Vista,71.57,128.71,55.61,809836.0,15.89,160.0,174.0,-8.05
2102,01/02/2021,DRS 15 São José do Rio Preto,243.43,390.86,62.28,1570421.0,24.89,486.0,557.0,-12.75
